putativeCellType,geneticLine,acgPeak,troughtToPeak,brainRegion,lightResponse,rateDuringRipples,preferedThetaphase,thetaModulation,sessionName
Pyramidal Cell,id2/dlx/ai80,2.3,0.758333333333333,CA1sp,0,10.2229522379703,3.14711443340071,0.163267298025763,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.525,CA1sp,0,13.5830138154914,3.6598301828245,0.306832744780634,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,0.733333333333333,CA1sp,0,19.1973499772737,3.410238779061,0.258029950658969,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,0.691666666666667,CA1sp,0,0.507171553668937,2.85772181046072,0.165546396117532,fnkx9_200909_sess17
Narrow Interneuron,id2/dlx/ai80,2.14,0.25,CA1so,0,20.958927460974,2.5593627013634,0.260534587987654,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,0.666666666666667,CA1sp,0,4.85820966414829,2.82608695509344,0.24366198478816,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.98,0.316666666666667,DG,0,4.56333441865954,1.78624273359598,0.302405619782453,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.9,0.291666666666667,CA1sp,0,20.456282006442,3.27609341214402,0.390901893694294,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.675,DG,0,11.7014985994955,2.63228370183534,0.28733044094842,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.02,0.45,CA1sp,0,15.0240555486219,2.53966295913453,0.314910355083476,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,15.7233179836916,2.69091733743641,0.287798777550998,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.86,0.358333333333333,CA1sp,0,5.55881510228604,3.33907546083963,0.134615695105068,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.42,0.516666666666667,DG,0,-2.73015873015873,5.86508729612448,0.0942422095351776,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.7,CA1sp,0,4.87143756156887,2.65153837691113,0.212032767367142,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,0.75,CA1sp,0,21.9307679331101,2.55783944429372,0.334315718828296,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.34,0.683333333333333,DG,0,5.59551145326638,2.509487876773,0.160111082806613,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,0.625,CA1sp,0,6.7753032102064,2.86153161047921,0.296627243640449,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,0.766666666666667,CA1sp,0,16.8814298768679,2.61209357171477,0.272782567019694,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,0.758333333333333,CA1sp,0,7.87510237159805,2.48381229978086,0.20761258794666,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,0.75,CA1sp,0,9.01824665293332,2.74371391207074,0.23199413441507,fnkx8_200831_sess11
Wide Interneuron,id2/dlx/ai80,1.54,0.5,CA1sp,0,7.84467081392681,3.33549666216258,0.183497594640832,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.34,0.733333333333333,CA1sp,0,10.9714817996357,2.5410338450141,0.225188070622504,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.14,0.758333333333333,CA1sp,0,0.324570336516744,3.1698142101486,0.297647547108535,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.98,0.275,CA1sp,0,12.3676427399707,3.25074429037893,0.279805760895929,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.716666666666667,CA1sp,0,16.3108023048538,2.82946047526232,0.390627233010659,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.1,0.658333333333333,CA1sp,0,-0.987838564252218,2.49080028013124,0.241352388744248,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.7,CA1sp,0,3.47673072623773,2.24404882685828,0.20329754516911,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.02,0.416666666666667,CA1sp,0,2.32837187233339,2.14891229367499,0.264354572961426,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.18,0.408333333333333,CA1so,0,25.2202574447679,2.50253204740754,0.42784650480949,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.98,0.35,CA1sp,0,5.1226088528441,1.57859582512521,0.253066122029567,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.02,0.4,CA1so,0,26.3343518443886,3.03576874788092,0.324173468566783,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.06,0.258333333333333,CA1sp,0,9.86821354989624,2.72306096279094,0.270097391312067,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.666666666666667,CA1sp,0,2.91894080673947,2.72889462960356,0.103765222653434,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,0.741666666666667,CA1sp,0,5.85765203273076,2.51584186943167,0.132513829207606,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.06,0.291666666666667,DG,0,14.4595308525205,2.73108975336284,0.309596924764869,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,7.49549122140506,2.96384089909312,0.280278554068391,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,1.5,0.533333333333333,CA1sp,0,-4.7894408453878,0.10337109398154,0.0411445287574392,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.9,0.333333333333333,CA1sp,0,6.12656430921686,3.41404545820676,0.288457367892163,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.02,0.4,CA1sp,0,11.5994202444291,3.23511475327514,0.164682862844419,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,0.741666666666667,CA1sp,0,16.818318028484,2.90257624858972,0.299403822311762,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.94,0.258333333333333,CA1sp,0,8.70377813328238,1.90605257493471,0.189218793064021,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,0.733333333333333,CA1sp,0,6.7152501661832,3.04906476860365,0.223400566431185,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.1,0.266666666666667,CA1sp,0,13.4150907060491,2.1428894046935,0.276643894796622,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.18,0.308333333333333,CA1sp,0,-2.17303113133012,1.62605662999072,0.244767208338704,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.766666666666667,CA1sp,0,0.837043891124159,2.50972900885803,0.161472658556788,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,10.2799038135072,3.46066068934362,0.275409064965174,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.18,0.75,CA1sp,0,9.66255845664682,2.73162139576338,0.226327991010755,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,0.733333333333333,CA1sp,0,4.93717788923459,2.88157336098988,0.158723577951109,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.741666666666667,CA1sp,0,13.6605870360599,2.80831009016918,0.299912851467702,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,0.758333333333333,CA1sp,0,16.5334370166358,2.95596528849378,0.314266157742757,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.75,CA1sp,0,11.7448183979343,3.10916373616639,0.220829130934841,fnkx8_200831_sess11
Wide Interneuron,id2/dlx/ai80,1.66,0.625,CA1sp,0,5.58180075216697,3.08209377607357,0.133225424890866,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.733333333333333,CA1sp,0,10.8281431990406,2.09610427144892,0.214042525232051,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,1.98,0.566666666666667,CA1sp,0,18.9215404065849,2.55382680418974,0.122931779170023,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.1,0.175,CA1sp,0,5.62863408866072,3.05112076491669,0.219640780055359,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,0.658333333333333,CA1sp,0,10.0369854228928,2.92105877001778,0.198168904447833,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,0.758333333333333,CA1sp,0,6.07496177906011,2.16726718460529,0.15126961693456,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,0.741666666666667,CA1sp,0,6.18411571743252,3.28820822517231,0.222444083633701,fnkx8_200831_sess11
Wide Interneuron,id2/dlx/ai80,1.58,0.55,CA3,0,-3.60912999801383,0.402833676494837,0.179642200166359,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,0.775,CA1sp,0,8.13422379258272,2.75207557268732,0.24719474179371,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.9,0.308333333333333,CA1sp,0,9.58606860541265,3.14282400091349,0.321116306666953,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.74,0.375,CA1sp,0,0.220459442293509,2.28876324233862,0.2639277993813,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.75,CA1sp,0,9.40020643065423,2.96798461373552,0.289087615564612,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,0.691666666666667,CA1sp,0,8.0121238482843,2.88322828067275,0.416372684488176,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,0.733333333333333,CA1sp,0,9.12983211425135,2.30534034841773,0.301641945774371,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.766666666666667,CA1sp,0,1.81989232015703,2.70911732760338,0.131180057251724,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.708333333333333,CA1sp,0,8.23795033308814,2.99983585045562,0.209069375490211,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.18,0.608333333333333,CA1sp,0,18.710449453629,2.70121320726417,0.327112892319407,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.7,CA1sp,0,3.02818850107551,1.66960442724531,0.00844724794335775,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.18,0.591666666666667,DG,0,7.45284659942155,2.65088409669851,0.397826713219741,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.766666666666667,CA1sp,0,5.79309178131893,2.19549252713162,0.217569514435555,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,0.608333333333333,CA1sp,0,5.3573386121339,2.39110069784022,0.186389125476117,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.18,0.766666666666667,CA1sp,0,11.1643646096437,3.0892446841661,0.279852075929932,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.18,0.733333333333333,CA1sp,0,4.06709735120731,2.94036408127363,0.0987250339363527,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.82,0.416666666666667,CA1so,0,4.70686742503328,2.3247686904556,0.25445156267884,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.18,0.75,CA1sp,0,4.6982424958745,2.38896740265013,0.128236294773907,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.708333333333333,CA1sp,0,12.7924299834386,2.55610307199919,0.198652968291334,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,0.741666666666667,CA1sp,0,1.98247779997834,2.57894773162456,0.135561402987189,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.94,0.358333333333333,CA1sp,0,20.8280576852304,3.20151406818971,0.287584727081289,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.42,0.208333333333333,PTLp,0,-1.6323905828416,5.98089001202232,0.0463435133713478,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.3,0.716666666666667,CA1sp,0,1.57729270706824,2.15186748148727,0.104183356061735,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.42,0.441666666666667,DG,0,-2.60977843855733,5.33123406867407,0.00839056894852512,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.94,0.316666666666667,CA3,0,-1.70437268055684,2.10705622863343,0.276172165750099,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,2.06,0.25,CA1sp,0,3.45145297035861,1.93631383437993,0.244228708818077,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,2.1,0.283333333333333,CA1so,0,8.47247304675563,2.28756866058771,0.137770024050883,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.02,0.483333333333333,CA1sp,0,7.65027745796693,2.30452044037724,0.292115031979386,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,11.6684469466801,2.58426458685719,0.227263395399908,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.9,0.308333333333333,CA1sp,0,15.2096390713109,3.31618366904905,0.305955237665863,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.758333333333333,CA1sp,0,5.75919117266881,2.58390955649963,0.233177816543457,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.741666666666667,CA1sp,0,14.7483438190014,2.83471665483869,0.250513763511369,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.758333333333333,CA1sp,0,13.2849856275801,2.72355651536699,0.224505823099999,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,2.02,0.316666666666667,CA1sp,0,3.11321441823297,1.36294374545152,0.297395732754369,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,1.54,0.491666666666667,CA1sp,0,16.838883779708,1.97106441731084,0.0821005285053371,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.26,0.7,CA1sp,0,18.7919594916441,2.84840758212791,0.215126750919004,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.26,0.708333333333333,CA1sp,0,5.42793925921213,2.60577236759421,0.204947909144954,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.75,CA1sp,0,11.4026918339248,2.34851533378492,0.231701921815902,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.98,0.308333333333333,CA1sp,0,3.12574054952689,3.65766688414655,0.147775030647421,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.26,0.725,CA1sp,0,2.51878594371272,2.17020380576728,0.187650249520888,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.758333333333333,CA1sp,0,10.150169503329,3.00528012520444,0.203692673499127,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.82,0.391666666666667,CA1sp,0,19.9706562633504,3.26996345060435,0.140509927403953,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,7.48937127515535,2.95909076432887,0.111488614133845,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.02,0.766666666666667,CA1sp,0,-0.866947792977022,4.0848782163586,0.364697465295995,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,3.28559101266602,3.13194884569824,0.19298027983414,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,9.02379550566461,2.23415448234238,0.288821576972662,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,12.7592388444142,3.31186189207449,0.22468674157188,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,2.06,0.316666666666667,CA3,0,12.6131819976716,2.63108686587461,0.234856109569655,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.14,0.691666666666667,CA1sp,0,0.914995578053296,2.19123319096951,0.178221949031399,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,-0.52133143420504,3.03526774975074,0.299306022024183,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,16.8502320033894,2.88998824368266,0.333234291072163,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.7,CA1sp,0,11.4704120438315,2.83312536410204,0.332682454914738,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.9,0.316666666666667,CA1sp,0,-2.12363550364122,2.41251369400652,0.300721158124594,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.7,CA1sp,0,1.89510939320148,2.43667419055867,0.0822702453038288,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.75,CA1sp,0,12.3226185698492,3.09984404287327,0.254407008354228,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.741666666666667,CA1sp,0,6.15356898639137,2.90054935011966,0.184530578529906,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,2.42,0.433333333333333,DG,0,-5.19716018773177,5.44215998850512,0.0200590602767428,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,2.02,0.183333333333333,CA1sp,0,1.25422574211144,2.08761875422641,0.181236508295801,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.766666666666667,CA1sp,0,8.59126278626028,2.70967566931962,0.196227470592084,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,6.31607192161735,2.31771680790026,0.125163492167677,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.75,CA1sp,0,14.9961833052955,2.775532676231,0.203309859189981,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.725,CA1sp,0,3.83044075795784,2.91364152920609,0.101067894253002,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.783333333333333,CA1sp,0,12.7830695226257,2.64197269998212,0.117388457946737,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.508333333333333,CA1sp,0,10.2819345875707,3.10825433437685,0.239215442365726,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.94,0.3,CA1sp,0,5.81073172007059,1.52095911567432,0.17975989704395,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,3.28040781956291,2.33799432764605,0.0860409758511802,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.94,0.316666666666667,CA1sp,0,3.68867887679514,3.38413649639534,0.288622720785223,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.758333333333333,CA1sp,0,10.8353287917423,2.10801378848206,0.188080328328148,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.733333333333333,CA1sp,0,-0.181120870418152,2.96907046124534,0.0933490598286138,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.26,0.758333333333333,CA1sp,0,8.51372284934892,2.4590863289292,0.196096496259143,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.75,CA1sp,0,0.0346762195471933,2.24304697062196,0.085930368667022,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.26,0.708333333333333,CA1sp,0,2.43132097508804,2.97662504484127,0.15101268583576,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.775,CA1sp,0,1.4514848621126,2.43706083884543,0.213695982826564,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,2.06,0.241666666666667,CA1sp,0,-2.16220986396173,2.75056372600612,0.206063707940467,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,2.02,0.3,CA1sp,0,9.68080773399157,3.22999853194816,0.207244263082837,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.75,CA1sp,0,8.17891373287807,2.64197985227304,0.150099677528246,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.766666666666667,CA1sp,0,3.73539578469474,2.48995564111592,0.0648286501693694,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.75,CA1sp,0,13.8624077876232,3.04352691069927,0.179293114728731,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.766666666666667,CA1sp,0,21.0752296698296,2.8300606973399,0.310172320840442,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.733333333333333,CA1sp,0,4.12063054769456,1.84682787445893,0.0828770170655101,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.766666666666667,CA1sp,0,8.87301587301587,2.84476469741997,0.237920468532674,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.766666666666667,CA1sp,0,0.889273745267303,2.75496631276622,0.129422324217744,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.82,0.375,CA1so,0,18.5091905730587,3.14841488135136,0.176099459910653,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,15.0479607918256,2.88368954226422,0.203449279924922,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.725,CA1sp,0,-0.665316728167603,2.27916995926103,0.078559215594597,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.783333333333333,CA1sp,0,8.96711845246192,2.59028475299238,0.0631001590095343,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.75,CA1sp,0,7.55808263477679,2.47930391500692,0.148746253867053,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.86,0.308333333333333,CA1sp,0,6.17511187713605,3.13768198494266,0.2877960523005,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.34,0.425,CA1sp,0,23.6947589543989,3.06819874857359,0.329385313008446,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.38,0.7,CA3,0,2.69544305247059,2.26507739277347,0.158868569759786,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,2.18,0.233333333333333,CA1sp,0,5.57562359055733,3.01210507978785,0.18599587223933,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.775,CA1sp,0,7.62417934329012,3.01801618137346,0.24583109248037,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.741666666666667,CA1sp,0,5.13967876113587,2.52146537190396,0.222690968410249,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.26,0.775,CA1sp,0,3.34694560978022,2.70460836982208,0.137122409391246,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.766666666666667,CA1sp,0,4.94242413124288,2.45571712328405,0.164945053287901,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.14,0.4,CA1sp,0,12.519468590875,1.57002031144197,0.154681846488768,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.26,0.783333333333333,CA1sp,0,16.465199248888,2.21591608861458,0.189479750709088,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.733333333333333,CA1sp,0,0.298676224458777,3.07667298859012,0.10683916233108,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.7,CA1sp,0,4.32708022942296,2.87372371217509,0.149911862705069,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.1,0.525,CA1sp,0,18.0709516731397,2.73942785930923,0.263446508625196,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.3,0.741666666666667,CA1sp,0,4.54147702385592,1.80668241870223,0.130742910010697,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.06,0.741666666666667,CA1sp,0,-0.0493559127080772,2.77392247730322,0.130186014500484,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.75,CA1sp,0,5.49344631723365,2.63563617624596,0.106674241550298,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.733333333333333,CA1sp,0,10.4126995591379,3.09631121174656,0.192267026838417,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.26,0.75,CA1sp,0,15.8429326364774,2.85427305516665,0.231153336905631,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.758333333333333,CA1sp,0,4.5551162591067,2.53502010915481,0.101096533541894,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.98,0.275,CA1sp,0,-0.261739974349648,1.37153005918277,0.349476631848602,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.22,0.775,CA1sp,0,0.76104239064719,2.79832362425356,0.0884547352174787,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.98,0.233333333333333,CA1sp,0,-1.64099739499388,1.69980415063975,0.276643272161554,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,1.98,0.35,CA1sp,0,-1.03855124980022,2.0461799071019,0.259044170508592,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.18,0.741666666666667,CA1sp,0,13.2980399097947,2.80945133563462,0.22055677534295,fnkx8_200901_sess12
Narrow Interneuron,id2/dlx/ai80,2.1,0.208333333333333,CA1sp,0,0.788288754330396,3.12597651936547,0.187100854196605,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,2.26,0.708333333333333,CA1sp,0,8.81149797886632,2.48643111969134,0.174884201674003,fnkx8_200901_sess12
Pyramidal Cell,id2/dlx/ai80,1.62,0.575,CA3,1,0.187379302649928,0.809817319064803,0.203875089716219,fnkx8_200901_sess12
